index,City,Date,Card Type,Exp Type,Gender,Amount
5606,"Greater Mumbai, India",28-Jan-14,Silver,Grocery,F,127077
5607,"Bengaluru, India",28-Dec-13,Gold,Grocery,F,18848
5608,"Delhi, India",16-Apr-15,Gold,Grocery,F,36672
5609,"Bengaluru, India",16-Jan-15,Platinum,Food,M,282707
5610,"Ahmedabad, India",1-Feb-15,Gold,Fuel,M,233207
5611,"Delhi, India",18-Dec-14,Gold,Bills,M,59017
5612,"Delhi, India",24-Dec-13,Gold,Food,M,146258
5613,"Ahmedabad, India",28-Nov-14,Silver,Entertainment,M,56636
5614,"Ahmedabad, India",18-Apr-14,Signature,Entertainment,F,257567
5615,"Ahmedabad, India",27-May-14,Gold,Food,M,292393
5616,"Bengaluru, India",24-Nov-13,Gold,Food,F,96794
5617,"Bengaluru, India",19-Feb-15,Platinum,Grocery,M,100624
5618,"Greater Mumbai, India",18-Nov-13,Gold,Entertainment,F,192109
5619,"Ahmedabad, India",7-Oct-14,Platinum,Grocery,M,191123
5620,"Ahmedabad, India",13-Jun-14,Platinum,Grocery,F,57211
5621,"Bengaluru, India",26-Mar-15,Gold,Fuel,M,49831
5622,"Bengaluru, India",21-Feb-14,Signature,Bills,M,212005
5623,"Greater Mumbai, India",7-Nov-14,Signature,Entertainment,F,51790
5624,"Delhi, India",30-Jul-14,Signature,Entertainment,F,108940
5625,"Bengaluru, India",15-Apr-14,Gold,Food,F,102525
5626,"Greater Mumbai, India",11-Nov-14,Signature,Entertainment,M,134427
5627,"Bengaluru, India",9-Oct-14,Silver,Bills,F,41516
5628,"Bengaluru, India",4-May-15,Gold,Grocery,F,267301
5629,"Ahmedabad, India",3-Aug-14,Platinum,Food,F,116820
5630,"Delhi, India",19-Dec-14,Platinum,Grocery,M,27737
5631,"Greater Mumbai, India",5-Dec-14,Gold,Fuel,F,209099
5632,"Greater Mumbai, India",2-Dec-13,Silver,Bills,M,121028
5633,"Ahmedabad, India",19-Dec-13,Platinum,Food,M,213569
5634,"Bengaluru, India",8-Dec-13,Signature,Bills,M,90354
5635,"Delhi, India",19-Jul-14,Platinum,Food,M,147537
5636,"Greater Mumbai, India",7-Aug-14,Silver,Grocery,M,216726
5637,"Bengaluru, India",7-Aug-14,Gold,Fuel,F,122681
5638,"Bengaluru, India",20-Sep-14,Platinum,Entertainment,M,267612
5639,"Ahmedabad, India",21-Mar-15,Platinum,Food,M,229864
5640,"Ahmedabad, India",1-Jan-14,Platinum,Fuel,F,24200
5641,"Delhi, India",25-May-14,Gold,Fuel,M,122144
5642,"Ahmedabad, India",24-Feb-15,Silver,Fuel,M,112789
5643,"Bengaluru, India",29-Jan-14,Silver,Fuel,F,172814
5644,"Bengaluru, India",5-Nov-13,Silver,Entertainment,F,246465
5645,"Bengaluru, India",22-Nov-14,Gold,Food,F,199156
5646,"Bengaluru, India",15-Sep-14,Silver,Food,F,285661
5647,"Greater Mumbai, India",6-Aug-14,Gold,Grocery,M,188349
5648,"Bengaluru, India",2-Dec-14,Platinum,Bills,F,232774
5649,"Ahmedabad, India",1-Sep-14,Signature,Grocery,M,136601
5650,"Delhi, India",14-Nov-14,Gold,Grocery,F,119657
5651,"Bengaluru, India",6-Aug-14,Signature,Fuel,F,64742
5652,"Delhi, India",11-Oct-13,Platinum,Entertainment,M,44863
5653,"Bengaluru, India",27-Jul-14,Signature,Fuel,M,39444
5654,"Bengaluru, India",13-Apr-14,Gold,Entertainment,M,180453
5655,"Delhi, India",1-Jul-14,Platinum,Entertainment,F,260518
5656,"Delhi, India",8-Jan-14,Silver,Food,F,100623
5657,"Ahmedabad, India",31-Aug-14,Platinum,Food,M,278519
5658,"Greater Mumbai, India",6-May-14,Platinum,Entertainment,F,277363
5659,"Bengaluru, India",26-May-15,Signature,Food,M,268608
5660,"Ahmedabad, India",9-Apr-15,Silver,Entertainment,F,61315
5661,"Greater Mumbai, India",16-Mar-14,Gold,Entertainment,F,78371
5662,"Ahmedabad, India",1-Jun-14,Platinum,Grocery,M,252284
5663,"Greater Mumbai, India",17-Apr-14,Signature,Bills,F,80553
5664,"Greater Mumbai, India",10-May-15,Platinum,Fuel,M,260680
5665,"Ahmedabad, India",31-Oct-13,Silver,Fuel,M,292832
5666,"Bengaluru, India",15-Jul-14,Signature,Fuel,F,30808
5667,"Ahmedabad, India",5-Jan-14,Signature,Entertainment,M,72559
5668,"Ahmedabad, India",28-Jul-14,Platinum,Grocery,F,67804
5669,"Delhi, India",28-Dec-13,Platinum,Food,F,230609
5670,"Greater Mumbai, India",23-Oct-13,Platinum,Entertainment,M,58406
5671,"Ahmedabad, India",6-May-15,Silver,Entertainment,M,208720
5672,"Delhi, India",15-Feb-14,Gold,Food,M,116407
5673,"Greater Mumbai, India",23-Mar-14,Platinum,Entertainment,M,214301
5674,"Ahmedabad, India",21-Jul-14,Platinum,Grocery,M,156919
5675,"Delhi, India",8-Jul-14,Signature,Fuel,F,192912
5676,"Bengaluru, India",17-Jul-14,Platinum,Bills,F,12036
5677,"Delhi, India",20-Sep-14,Platinum,Fuel,M,187757
5678,"Greater Mumbai, India",5-Jan-14,Platinum,Grocery,F,130139
5679,"Delhi, India",27-Feb-15,Silver,Food,M,163953
5680,"Ahmedabad, India",11-Nov-14,Silver,Food,F,215613
5681,"Ahmedabad, India",13-Mar-15,Signature,Grocery,F,64185
5682,"Bengaluru, India",6-Feb-15,Gold,Fuel,F,247978
5683,"Ahmedabad, India",2-Apr-14,Signature,Grocery,F,173006
5684,"Greater Mumbai, India",21-Dec-13,Platinum,Bills,F,45125
5685,"Bengaluru, India",18-Jan-15,Gold,Food,M,218973
5686,"Bengaluru, India",13-Dec-14,Silver,Entertainment,F,222179
5687,"Delhi, India",20-Nov-14,Gold,Entertainment,F,37579
5688,"Greater Mumbai, India",24-Mar-15,Platinum,Entertainment,F,29612
5689,"Bengaluru, India",12-Oct-14,Signature,Fuel,M,109274
5690,"Greater Mumbai, India",10-Mar-15,Signature,Food,F,205497
5691,"Bengaluru, India",27-Mar-15,Platinum,Fuel,F,252230
5692,"Ahmedabad, India",30-Oct-14,Silver,Food,F,54606
5693,"Delhi, India",19-Apr-15,Signature,Entertainment,M,294363
5694,"Ahmedabad, India",28-Mar-15,Platinum,Fuel,F,29896
5695,"Delhi, India",24-Dec-14,Gold,Fuel,F,16609
5696,"Delhi, India",23-Dec-13,Platinum,Entertainment,M,290008
5697,"Ahmedabad, India",13-Aug-14,Gold,Grocery,F,230433
5698,"Greater Mumbai, India",11-Aug-14,Silver,Bills,F,117259
5699,"Bengaluru, India",12-Mar-15,Gold,Entertainment,F,207417
5700,"Greater Mumbai, India",17-Jan-15,Signature,Fuel,F,152348
5701,"Delhi, India",17-Feb-15,Gold,Bills,F,148210
5702,"Ahmedabad, India",30-Oct-13,Platinum,Grocery,F,219139
5703,"Ahmedabad, India",17-Mar-15,Platinum,Grocery,M,264515
5704,"Greater Mumbai, India",12-Oct-14,Platinum,Grocery,M,202187
5705,"Greater Mumbai, India",17-Feb-15,Signature,Bills,M,253220
5706,"Delhi, India",10-Oct-13,Platinum,Fuel,F,240018
5707,"Greater Mumbai, India",13-Jul-14,Silver,Food,M,169103
5708,"Delhi, India",27-Jul-14,Silver,Entertainment,M,141670
5709,"Greater Mumbai, India",29-Nov-13,Signature,Grocery,M,146163
5710,"Delhi, India",17-Feb-15,Gold,Fuel,M,260966
5711,"Delhi, India",8-May-15,Gold,Bills,F,238611
5712,"Delhi, India",16-Jan-15,Platinum,Bills,M,74810
5713,"Ahmedabad, India",18-Mar-15,Silver,Food,F,147047
5714,"Bengaluru, India",15-Jul-14,Signature,Food,M,261637
5715,"Greater Mumbai, India",22-Jan-15,Silver,Food,M,131323
5716,"Delhi, India",5-Jun-14,Signature,Food,F,263176
5717,"Delhi, India",4-Dec-13,Signature,Bills,F,46000
5718,"Delhi, India",11-Mar-15,Gold,Bills,M,79638
5719,"Delhi, India",4-Mar-14,Silver,Grocery,F,158421
5720,"Ahmedabad, India",7-Jan-15,Platinum,Entertainment,F,266375
5721,"Greater Mumbai, India",27-Sep-14,Gold,Bills,M,182002
5722,"Bengaluru, India",11-May-14,Signature,Food,F,218630
5723,"Bengaluru, India",19-Oct-13,Silver,Entertainment,F,38908
5724,"Ahmedabad, India",9-May-15,Signature,Bills,M,14029
5725,"Greater Mumbai, India",6-Dec-13,Gold,Fuel,F,50719
5726,"Greater Mumbai, India",24-Jan-14,Gold,Entertainment,M,108457
5727,"Delhi, India",17-Mar-15,Silver,Bills,M,225285
5728,"Ahmedabad, India",14-Oct-14,Platinum,Bills,F,231493
5729,"Greater Mumbai, India",25-Apr-14,Silver,Fuel,M,215851
5730,"Ahmedabad, India",6-Feb-14,Silver,Fuel,F,37311
5731,"Bengaluru, India",11-Jun-14,Signature,Bills,F,109370
5732,"Delhi, India",9-Jul-14,Platinum,Fuel,F,226908
5733,"Ahmedabad, India",12-Oct-13,Silver,Grocery,F,252655
5734,"Greater Mumbai, India",7-Apr-14,Platinum,Fuel,F,249152
5735,"Delhi, India",20-Dec-14,Gold,Entertainment,F,169872
5736,"Bengaluru, India",31-Jan-15,Signature,Fuel,M,176187
5737,"Bengaluru, India",17-Feb-14,Silver,Fuel,M,241143
5738,"Greater Mumbai, India",11-Jul-14,Gold,Bills,F,148011
5739,"Ahmedabad, India",1-Apr-15,Platinum,Food,F,225527
5740,"Ahmedabad, India",26-Jan-15,Platinum,Grocery,F,178944
5741,"Delhi, India",13-Nov-13,Signature,Fuel,F,152771
5742,"Bengaluru, India",17-Feb-15,Platinum,Entertainment,F,115312
5743,"Ahmedabad, India",25-Dec-13,Gold,Entertainment,F,137061
5744,"Delhi, India",19-Mar-14,Platinum,Bills,F,214242
5745,"Greater Mumbai, India",16-Feb-15,Silver,Food,F,49810
5746,"Bengaluru, India",14-Nov-13,Silver,Grocery,M,167054
5747,"Ahmedabad, India",20-Oct-13,Platinum,Fuel,M,127914
5748,"Greater Mumbai, India",24-Apr-15,Signature,Fuel,F,287518
5749,"Ahmedabad, India",29-Sep-14,Silver,Bills,F,267192
5750,"Delhi, India",17-Feb-14,Silver,Entertainment,F,289592
5751,"Greater Mumbai, India",23-Oct-13,Signature,Grocery,M,59382
5752,"Bengaluru, India",2-Nov-13,Gold,Food,F,251404
5753,"Bengaluru, India",1-Jan-15,Gold,Fuel,M,287672
5754,"Bengaluru, India",3-Jun-14,Silver,Food,M,70620
5755,"Delhi, India",8-Feb-14,Platinum,Fuel,F,276476
5756,"Bengaluru, India",1-Feb-14,Signature,Grocery,M,132157
5757,"Greater Mumbai, India",20-Dec-13,Platinum,Food,F,87369
5758,"Greater Mumbai, India",18-May-14,Platinum,Grocery,M,151549
5759,"Ahmedabad, India",2-Nov-14,Silver,Entertainment,F,43417
5760,"Bengaluru, India",15-Mar-15,Signature,Entertainment,M,54004
5761,"Bengaluru, India",25-Aug-14,Signature,Entertainment,F,201939
5762,"Delhi, India",5-Jul-14,Silver,Entertainment,M,18110
5763,"Ahmedabad, India",7-Nov-14,Silver,Fuel,F,113164
5764,"Bengaluru, India",10-Feb-15,Gold,Fuel,F,281134
5765,"Bengaluru, India",31-Dec-13,Silver,Bills,F,69678
5766,"Delhi, India",13-May-14,Silver,Grocery,M,280679
5767,"Greater Mumbai, India",15-Feb-15,Platinum,Food,F,174612
5768,"Greater Mumbai, India",11-Oct-14,Signature,Fuel,F,156046
5769,"Greater Mumbai, India",26-Mar-15,Gold,Grocery,M,174093
5770,"Delhi, India",27-Dec-13,Signature,Fuel,M,70444
5771,"Delhi, India",5-Nov-13,Platinum,Fuel,M,56482
5772,"Ahmedabad, India",23-Apr-15,Platinum,Fuel,F,196617
5773,"Delhi, India",26-May-15,Platinum,Food,M,299056
5774,"Bengaluru, India",24-Feb-14,Gold,Food,F,122332
5775,"Ahmedabad, India",27-Jan-14,Gold,Food,M,264200
5776,"Greater Mumbai, India",21-Apr-14,Gold,Grocery,F,277276
5777,"Ahmedabad, India",22-Jan-15,Platinum,Fuel,M,261143
5778,"Bengaluru, India",17-Sep-14,Platinum,Fuel,F,44951
5779,"Greater Mumbai, India",11-May-14,Platinum,Food,F,220832
5780,"Ahmedabad, India",28-Sep-14,Signature,Food,M,198478
5781,"Delhi, India",29-Dec-13,Gold,Bills,M,111614
5782,"Bengaluru, India",18-Jul-14,Platinum,Entertainment,M,248026
5783,"Ahmedabad, India",3-Jan-15,Signature,Food,M,294580
5784,"Bengaluru, India",13-Oct-14,Silver,Fuel,F,10521
5785,"Delhi, India",19-Oct-14,Silver,Entertainment,F,295309
5786,"Bengaluru, India",24-Mar-15,Silver,Entertainment,M,241198
5787,"Bengaluru, India",28-Nov-13,Platinum,Bills,M,65104
5788,"Bengaluru, India",24-May-15,Gold,Fuel,M,30995
5789,"Ahmedabad, India",27-Aug-14,Platinum,Bills,M,120076
5790,"Greater Mumbai, India",13-Dec-14,Platinum,Entertainment,M,283204
5791,"Delhi, India",26-Nov-14,Silver,Entertainment,M,210074
5792,"Delhi, India",28-Jan-14,Platinum,Bills,M,194524
5793,"Greater Mumbai, India",16-Jan-15,Signature,Bills,M,62524
5794,"Delhi, India",5-Jun-14,Silver,Grocery,F,223594
5795,"Ahmedabad, India",7-Apr-15,Signature,Entertainment,M,166405
5796,"Ahmedabad, India",2-Jan-14,Platinum,Bills,F,208786
5797,"Delhi, India",11-Sep-14,Gold,Grocery,M,244563
5798,"Greater Mumbai, India",4-Oct-13,Platinum,Grocery,F,52423
5799,"Bengaluru, India",16-Aug-14,Silver,Entertainment,M,20195
5800,"Greater Mumbai, India",28-Oct-14,Silver,Bills,M,88410
5801,"Delhi, India",9-Jun-14,Gold,Entertainment,M,103845
5802,"Bengaluru, India",28-Mar-14,Platinum,Entertainment,F,33708
5803,"Delhi, India",16-May-15,Platinum,Bills,F,147289
5804,"Delhi, India",29-Jan-14,Signature,Bills,F,76388
5805,"Greater Mumbai, India",27-Aug-14,Silver,Fuel,M,116355
5806,"Ahmedabad, India",7-Mar-15,Signature,Bills,M,201433
5807,"Greater Mumbai, India",7-Feb-14,Signature,Bills,M,77802
5808,"Greater Mumbai, India",14-Mar-14,Platinum,Entertainment,F,174403
5809,"Bengaluru, India",14-Jan-15,Silver,Entertainment,F,251908
5810,"Delhi, India",19-Jan-15,Gold,Bills,F,116792
5811,"Delhi, India",27-Feb-15,Platinum,Bills,F,109739
5812,"Greater Mumbai, India",11-Jan-15,Silver,Food,M,73828
5813,"Delhi, India",20-Feb-14,Silver,Bills,F,282352
5814,"Ahmedabad, India",12-Oct-14,Silver,Food,M,256172
5815,"Greater Mumbai, India",5-Oct-14,Signature,Entertainment,F,47154
5816,"Bengaluru, India",2-Apr-15,Platinum,Food,F,180334
5817,"Greater Mumbai, India",14-Apr-14,Signature,Entertainment,F,172935
5818,"Ahmedabad, India",17-Nov-14,Signature,Fuel,F,38079
5819,"Greater Mumbai, India",29-Jul-14,Gold,Fuel,M,247823
5820,"Delhi, India",19-Aug-14,Silver,Bills,F,44916
5821,"Delhi, India",14-Mar-14,Platinum,Bills,F,19797
5822,"Bengaluru, India",27-Oct-14,Silver,Grocery,M,130969
5823,"Ahmedabad, India",15-May-14,Silver,Grocery,M,85110
5824,"Ahmedabad, India",29-Apr-15,Signature,Food,F,49404
5825,"Greater Mumbai, India",18-Apr-14,Gold,Grocery,M,196334
5826,"Greater Mumbai, India",26-Oct-13,Platinum,Food,M,60841
5827,"Bengaluru, India",21-Mar-15,Signature,Food,F,11517
5828,"Greater Mumbai, India",7-Dec-14,Platinum,Entertainment,M,205090
5829,"Delhi, India",12-Feb-14,Platinum,Entertainment,M,159208
5830,"Greater Mumbai, India",3-May-15,Silver,Fuel,M,57070
5831,"Bengaluru, India",9-Nov-14,Gold,Entertainment,F,147920
5832,"Bengaluru, India",23-Mar-14,Platinum,Grocery,M,228214
5833,"Bengaluru, India",19-Jan-14,Platinum,Food,M,71124
5834,"Ahmedabad, India",4-Apr-14,Silver,Fuel,F,201668
5835,"Delhi, India",27-Nov-14,Signature,Grocery,F,190844
5836,"Greater Mumbai, India",5-Jan-14,Signature,Grocery,M,73746
5837,"Ahmedabad, India",1-Jan-14,Signature,Bills,M,73692
5838,"Bengaluru, India",29-Sep-14,Signature,Bills,M,277289
5839,"Delhi, India",26-Feb-15,Silver,Food,F,179085
5840,"Ahmedabad, India",5-Jan-15,Silver,Entertainment,M,189228
5841,"Greater Mumbai, India",1-Mar-15,Silver,Grocery,F,136410
5842,"Ahmedabad, India",8-Oct-14,Silver,Grocery,M,18931
5843,"Delhi, India",15-Oct-13,Signature,Bills,F,81072
5844,"Ahmedabad, India",19-Apr-14,Silver,Grocery,F,115482
5845,"Greater Mumbai, India",1-Mar-15,Gold,Entertainment,M,114579
5846,"Delhi, India",10-Jul-14,Signature,Food,F,271216
5847,"Ahmedabad, India",27-Jul-14,Silver,Bills,F,165086
5848,"Ahmedabad, India",26-Sep-14,Silver,Fuel,F,260265
5849,"Bengaluru, India",11-Oct-14,Silver,Bills,M,97611
5850,"Delhi, India",1-Apr-14,Silver,Grocery,M,72581
5851,"Bengaluru, India",12-Jul-14,Signature,Food,M,198893
5852,"Ahmedabad, India",14-Nov-13,Signature,Fuel,M,170975
5853,"Greater Mumbai, India",2-Feb-15,Signature,Grocery,M,215296
5854,"Bengaluru, India",30-Apr-14,Signature,Entertainment,F,278718
5855,"Greater Mumbai, India",14-Sep-14,Platinum,Food,M,216271
5856,"Ahmedabad, India",21-May-15,Platinum,Entertainment,F,236808
5857,"Greater Mumbai, India",13-Jun-14,Platinum,Bills,M,118644
5858,"Greater Mumbai, India",19-Jan-15,Silver,Fuel,M,20292
5859,"Ahmedabad, India",3-Apr-14,Platinum,Fuel,M,143739
5860,"Delhi, India",8-Oct-13,Platinum,Bills,F,136828
5861,"Greater Mumbai, India",4-Nov-14,Platinum,Bills,F,46391
5862,"Greater Mumbai, India",23-Nov-13,Signature,Grocery,F,270421
5863,"Ahmedabad, India",7-Feb-15,Platinum,Fuel,M,77683
5864,"Greater Mumbai, India",10-Dec-13,Signature,Entertainment,F,214789
5865,"Ahmedabad, India",20-Nov-13,Signature,Fuel,F,268450
5866,"Ahmedabad, India",26-Nov-14,Signature,Bills,M,163904
5867,"Delhi, India",9-Jul-14,Platinum,Entertainment,M,226314
5868,"Bengaluru, India",7-Jun-14,Platinum,Fuel,M,32557
5869,"Bengaluru, India",11-Feb-14,Platinum,Bills,M,8174
5870,"Bengaluru, India",24-Oct-13,Silver,Fuel,F,111010
5871,"Ahmedabad, India",21-Jul-14,Platinum,Fuel,F,38088
5872,"Greater Mumbai, India",18-Sep-14,Silver,Food,F,65961
5873,"Ahmedabad, India",10-Jan-15,Silver,Food,M,182686
5874,"Delhi, India",14-May-15,Gold,Food,F,219763
5875,"Delhi, India",12-Nov-13,Silver,Fuel,M,100951
5876,"Delhi, India",5-Dec-13,Silver,Entertainment,F,176495
5877,"Ahmedabad, India",8-Apr-15,Silver,Fuel,M,35984
5878,"Greater Mumbai, India",17-Jan-14,Platinum,Food,F,128488
5879,"Ahmedabad, India",15-Jan-15,Gold,Entertainment,M,129893
5880,"Bengaluru, India",8-Nov-14,Platinum,Entertainment,M,242005
5881,"Ahmedabad, India",30-Mar-15,Silver,Entertainment,M,298112
5882,"Bengaluru, India",7-Apr-15,Signature,Fuel,M,81121
5883,"Bengaluru, India",6-Dec-14,Signature,Fuel,F,152225
5884,"Greater Mumbai, India",19-Nov-13,Platinum,Grocery,F,273383
5885,"Greater Mumbai, India",25-Oct-13,Silver,Bills,F,154879
5886,"Greater Mumbai, India",1-Dec-13,Platinum,Fuel,M,23427
5887,"Greater Mumbai, India",5-Nov-13,Gold,Food,F,52417
5888,"Bengaluru, India",21-Oct-14,Gold,Grocery,F,218306
5889,"Ahmedabad, India",17-Jun-14,Gold,Grocery,M,240454
5890,"Greater Mumbai, India",14-Jan-15,Gold,Fuel,M,51258
5891,"Ahmedabad, India",3-Jan-15,Signature,Entertainment,F,132760
5892,"Ahmedabad, India",3-Nov-14,Platinum,Grocery,F,123482
5893,"Bengaluru, India",18-Dec-13,Platinum,Food,M,289610
5894,"Greater Mumbai, India",1-Jul-14,Gold,Entertainment,M,248849
5895,"Greater Mumbai, India",2-Mar-15,Gold,Food,F,38655
5896,"Ahmedabad, India",5-Apr-14,Silver,Fuel,F,192357
5897,"Ahmedabad, India",23-Nov-13,Silver,Fuel,F,142874
5898,"Greater Mumbai, India",15-Dec-14,Silver,Entertainment,M,232906
5899,"Delhi, India",17-Oct-14,Platinum,Fuel,M,151112
5900,"Delhi, India",31-Mar-14,Gold,Entertainment,M,273365
5901,"Greater Mumbai, India",31-Mar-14,Silver,Grocery,F,71137
5902,"Bengaluru, India",11-Nov-14,Signature,Grocery,M,246486
5903,"Bengaluru, India",24-May-14,Silver,Entertainment,F,106251
5904,"Bengaluru, India",11-Feb-15,Gold,Bills,M,146502
5905,"Delhi, India",19-Nov-13,Gold,Bills,F,259680
5906,"Bengaluru, India",10-Feb-15,Silver,Food,M,203404
5907,"Delhi, India",16-Feb-14,Silver,Food,F,134457
5908,"Greater Mumbai, India",9-Mar-15,Signature,Food,M,165037
5909,"Greater Mumbai, India",28-Feb-14,Silver,Grocery,F,133304
5910,"Delhi, India",22-Apr-14,Signature,Bills,M,16154
5911,"Bengaluru, India",10-Nov-13,Signature,Food,F,26796
5912,"Bengaluru, India",10-Aug-14,Platinum,Fuel,M,84033
5913,"Greater Mumbai, India",29-Jan-14,Platinum,Food,M,55689
5914,"Delhi, India",22-May-14,Silver,Fuel,M,85398
5915,"Ahmedabad, India",25-Nov-14,Gold,Entertainment,M,66656
5916,"Ahmedabad, India",18-May-15,Platinum,Fuel,M,95552
5917,"Bengaluru, India",26-Jul-14,Silver,Bills,M,167036
5918,"Bengaluru, India",24-Feb-15,Silver,Grocery,M,254790
5919,"Greater Mumbai, India",31-May-14,Silver,Food,F,240696
5920,"Ahmedabad, India",5-Oct-13,Signature,Entertainment,M,261523
5921,"Ahmedabad, India",28-Nov-13,Signature,Entertainment,M,160680
5922,"Greater Mumbai, India",14-Aug-14,Signature,Fuel,F,100748
5923,"Ahmedabad, India",16-Mar-14,Gold,Entertainment,M,237689
5924,"Ahmedabad, India",21-Dec-14,Gold,Grocery,M,243058
5925,"Delhi, India",23-Nov-14,Signature,Entertainment,M,250415
5926,"Greater Mumbai, India",21-Dec-13,Gold,Entertainment,M,118163
5927,"Delhi, India",28-Jul-14,Silver,Grocery,F,106556
5928,"Ahmedabad, India",30-Mar-15,Signature,Food,F,104254
5929,"Delhi, India",22-Oct-14,Platinum,Bills,M,123452
5930,"Greater Mumbai, India",18-Jun-14,Gold,Bills,F,55221
5931,"Delhi, India",21-Dec-13,Signature,Food,F,257426
5932,"Bengaluru, India",10-Mar-15,Platinum,Fuel,F,165467
5933,"Bengaluru, India",18-Mar-14,Signature,Food,M,248403
5934,"Bengaluru, India",28-Jun-14,Silver,Fuel,M,93943
5935,"Ahmedabad, India",10-May-15,Platinum,Entertainment,M,141839
5936,"Ahmedabad, India",14-Apr-14,Gold,Bills,F,135442
5937,"Delhi, India",13-Jul-14,Signature,Grocery,M,143138
5938,"Greater Mumbai, India",16-Jan-15,Gold,Food,F,9706
5939,"Ahmedabad, India",31-Oct-13,Silver,Fuel,F,118753
5940,"Greater Mumbai, India",23-Dec-14,Silver,Bills,F,177990
5941,"Delhi, India",3-Feb-15,Platinum,Entertainment,M,248907
5942,"Bengaluru, India",13-Jan-15,Platinum,Food,M,267270
5943,"Bengaluru, India",30-Oct-14,Gold,Bills,F,112654
5944,"Bengaluru, India",23-Dec-14,Gold,Fuel,M,142153
5945,"Delhi, India",1-Apr-15,Silver,Entertainment,M,17680
5946,"Bengaluru, India",3-May-15,Gold,Grocery,M,74387
5947,"Bengaluru, India",16-Apr-15,Gold,Bills,F,217924
5948,"Ahmedabad, India",23-Aug-14,Platinum,Food,F,58449
5949,"Greater Mumbai, India",13-Feb-15,Silver,Entertainment,F,176193
5950,"Bengaluru, India",5-Nov-13,Silver,Grocery,F,273139
5951,"Delhi, India",7-Mar-14,Signature,Fuel,F,100880
5952,"Ahmedabad, India",18-Aug-14,Platinum,Fuel,M,71360
5953,"Greater Mumbai, India",26-Dec-14,Gold,Grocery,F,81157
5954,"Ahmedabad, India",11-Feb-15,Gold,Food,F,192414
5955,"Delhi, India",5-Apr-15,Platinum,Entertainment,F,85403
5956,"Delhi, India",21-May-15,Platinum,Entertainment,M,27147
5957,"Delhi, India",6-Mar-15,Platinum,Fuel,M,95877
5958,"Bengaluru, India",25-Dec-14,Platinum,Food,F,292838
5959,"Delhi, India",29-Mar-15,Platinum,Bills,M,181191
5960,"Bengaluru, India",2-Nov-14,Platinum,Bills,M,13919
5961,"Ahmedabad, India",17-May-14,Silver,Fuel,F,89928
5962,"Greater Mumbai, India",15-Aug-14,Platinum,Food,F,191752
5963,"Ahmedabad, India",11-Mar-15,Gold,Bills,F,41080
5964,"Ahmedabad, India",14-Dec-13,Gold,Bills,F,137282
5965,"Ahmedabad, India",12-Oct-14,Gold,Entertainment,M,219812
5966,"Greater Mumbai, India",23-Jan-14,Silver,Entertainment,M,244321
5967,"Delhi, India",17-Apr-15,Gold,Bills,M,115674
5968,"Greater Mumbai, India",29-Aug-14,Signature,Food,M,88965
5969,"Bengaluru, India",11-Dec-13,Silver,Fuel,M,134551
5970,"Ahmedabad, India",3-Apr-15,Silver,Food,F,138823
5971,"Ahmedabad, India",12-Feb-14,Platinum,Fuel,M,209163
5972,"Bengaluru, India",5-May-14,Platinum,Fuel,M,67461
5973,"Greater Mumbai, India",3-Sep-14,Signature,Food,F,287125
5974,"Ahmedabad, India",13-Nov-14,Gold,Bills,F,76052
5975,"Delhi, India",13-May-15,Gold,Entertainment,M,268010
5976,"Greater Mumbai, India",13-May-14,Gold,Entertainment,F,214912
5977,"Bengaluru, India",6-Aug-14,Silver,Fuel,F,255356
5978,"Delhi, India",26-Dec-13,Platinum,Bills,F,206998
5979,"Bengaluru, India",11-Dec-14,Silver,Grocery,F,168875
5980,"Ahmedabad, India",8-Nov-14,Signature,Food,F,203159
5981,"Delhi, India",17-Mar-14,Silver,Food,M,11985
